Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	23337503:gr	O-GlcNAcylation of BMAL1 regulates circadian rhythms in NIH3T3 fibroblasts.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ARNTL
Pubmed	12759187	Pig whey acidic protein gene is surrounded by two ubiquitously expressed genes.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	TBRG4
Pubmed	15782113	Partial downregulation of MAD1 causes spindle checkpoint inactivation and aneuploidy, but does not confer resistance towards taxol.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	MAD1L1
Pubmed	15899389:gr	Identification of a transcriptionally active hVH-5 pseudogene on 10q22.2.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	DUSP8
Pubmed	19082633:gr	T cell CD3 receptor zeta (TCRzeta)-chain expression in children with idiopathic nephrotic syndrome.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	18497298:gr	Differential rescue of light- and food-entrainable circadian rhythms.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ARNTL
Pubmed	19119171:gr	AXIS inhibition protein 2, orofacial clefts and a family history of cancer.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	AXIN2
Pubmed	22433439:gr	PI3 kinase ¿ is a key regulator of synoviocyte function in rheumatoid arthritis.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	23812285	AXIN genetic analysis in adrenocortical carcinomas updated.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	AXIN2
Pubmed	16984281	Identification of variations in the human phosphoinositide 3-kinase p110delta gene in children with primary B-cell immunodeficiency of unknown aetiology.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	22201935	LOH of PTCH1 region in BCC and ovarian carcinoma: microsatellite vs. HRM analysis.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	22486325:gr	Familial spherophakia with short stature caused by a novel homozygous ADAMTS17 mutation.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ADAMTS17
Pubmed	22611086:gr	The clock gene, brain and muscle Arnt-like 1, regulates adipogenesis via Wnt signaling pathway.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ARNTL
Pubmed	22847782:gr	Serine racemase: an unconventional enzyme for an unconventional transmitter.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	SRR
Pubmed	20576846:gr	Muscle characteristics and altered myofascial force transmission in tenascin-X-deficient mice, a mouse model of Ehlers-Danlos syndrome.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	TNXB
Pubmed	23761049	Association between PTCH1 polymorphisms and risk of neural tube defects in a Chinese population.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	21030946:gr	Impact of clock gene Bmal1 deficiency on nutritionally induced obesity in mice.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ARNTL
Pubmed	14550268	Splice variant in TCRzeta links T cell receptor signaling to a G-protein-related signaling pathway.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	9341860	Characterisation of human patched germ line mutations in naevoid basal cell carcinoma syndrome.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	23145029:gr	Intronic parent-of-origin dependent differential methylation at the Actn1 gene is conserved in rodents but is not associated with imprinted expression.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ACTN1
Pubmed	16780502:gr	Identification of a novel mutation in the PTCH gene in a Korean family with naevoid basal cell carcinoma syndrome.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	21206974	Promoter methylation in the PTCH gene in cervical epithelial cancer and ovarian cancer tissue as studied by eight novel Pyrosequencing® assays.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	16432638:gr	Axis inhibition protein 2 (AXIN2) polymorphisms may be a risk factor for selective tooth agenesis.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	AXIN2
Pubmed	21733995	Identification of genetic alterations of AXIN2 gene in adrenocortical tumors.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	AXIN2
Pubmed	23575529:gr	CD8-ß ADP-ribosylation affects CD8(+) T-cell function.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD8B
Pubmed	18207249:gr	The short length of the extracellular domain of zeta is crucial for T cell antigen receptor function.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	17613436:gr	Targeted expression of BikDD eradicates pancreatic tumors in noninvasive imaging models.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	19082633	T cell CD3 receptor zeta (TCRzeta)-chain expression in children with idiopathic nephrotic syndrome.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	20658528:gr	Deficiency in core circadian protein Bmal1 is associated with a prothrombotic and vascular phenotype.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ARNTL
Pubmed	19090773:gr	CD3zeta down-modulation may explain Vgamma9Vdelta2 T lymphocyte anergy in HIV-infected patients.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	23223138:gr	Ptch1 overexpression drives skin carcinogenesis and developmental defects in K14Ptch(FVB) mice.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	21593405:gr	Nod-like receptor pyrin domain-containing protein 6 (NLRP6) controls epithelial self-renewal and colorectal carcinogenesis upon injury.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	NLRP6
Pubmed	19632297:gr	No association between the Bcl2-interacting killer (BIK) gene and schizophrenia.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	21138481:gr	Evidence of loss of heterozygosity of the PTCH gene in orthokeratinized odontogenic cyst.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	23185362:gr	Autologous HIV-1 clade-B Nef peptides elicit increased frequency, breadth and function of CD8+ T-cells compared to consensus peptides.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD8A
Pubmed	25469863	Discovery and in vivo evaluation of (S)-N-(1-(7-fluoro-2-(pyridin-2-yl)quinolin-3-yl)ethyl)-9H-purin-6-amine (AMG319) and related PI3K¿ inhibitors for inflammation and autoimmune disease.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	22020336:gr	p37¿ is a new isoform of PI3K p110¿ that increases cell proliferation and is overexpressed in tumors.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	18471882	Differential regulation of cytokine production by PI3Kdelta in human monocytes upon acute and chronic inflammatory conditions.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	23612897:gr	Therapeutic cardiac-targeted delivery of miR-1 reverses pressure overload-induced cardiac hypertrophy and attenuates pathological remodeling.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	FBLN2
Pubmed	12594293	Essential role of phosphoinositide 3-kinase delta in neutrophil directional movement.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	17965186:gr	Phosphoinositide binding regulates alpha-actinin CH2 domain structure: analysis by hydrogen/deuterium exchange mass spectrometry.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ACTN1
Pubmed	17047080:gr	Regulation of expression of BIK proapoptotic protein in human breast cancer cells: p53-dependent induction of BIK mRNA by fulvestrant and proteasomal degradation of BIK protein.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	19632297	No association between the Bcl2-interacting killer (BIK) gene and schizophrenia.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	12100036:gr	Defective expression and tyrosine phosphorylation of the T cell receptor zeta chain in peripheral blood T cells from systemic lupus erythematosus patients.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	25714809	ULK1: a promising biomarker in predicting poor prognosis and therapeutic response in human nasopharygeal carcinoma.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ULK1
Pubmed	12927784:gr	Selective role of PI3K delta in neutrophil inflammatory responses.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	22991340:gr	The role of TNXB single-nucleotide polymorphisms in recurrent shoulder dislocation.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	TNXB
Pubmed	21651513	Is PATCHED an important candidate gene for neural tube defects? Cranial and thoracic neural tube defects in a family with Gorlin syndrome: a case report.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	17413455:gr	No association between the serine racemase gene (SRR) and schizophrenia in a German case-control sample.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	SRR
Pubmed	26782499	Association between ARNTL (BMAL1) rs2278749 polymorphism T >C and susceptibility to Alzheimer disease in a Chinese population.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ARNTL
Pubmed	18684865:gr	Leukemic challenge unmasks a requirement for PI3Kdelta in NK cell-mediated tumor surveillance.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	18299962	The endoplasmic reticulum (ER)-target protein Bik induces Hep3B cells apoptosis by the depletion of the ER Ca2+ stores.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	21543646:gr	The CD3 zeta subunit contains a phosphoinositide-binding motif that is required for the stable accumulation of TCR-CD3 complex at the immunological synapse.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	17631878:gr	Epidermal hyperplasia and expansion of the interfollicular stem cell compartment in mutant mice with a C-terminal truncation of Patched1.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	15712338	Molecular characterization of Italian nevoid basal cell carcinoma syndrome patients.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	21362178	Endosialin expression in relation to clinicopathological and biological variables in rectal cancers with a Swedish clinical trial of preoperative radiotherapy.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD248
Pubmed	18787188	Expansion of T-cell receptor zeta dim effector T cells in acute coronary syndromes.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	21447392:gr	Patched1 haploinsufficiency impairs ependymal cilia function of the quaking viable mice, leading to fatal hydrocephalus.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	15534865:gr	PTCH polymorphism is associated with the rate of increase in basal cell carcinoma numbers during follow-up: preliminary data on the influence of an exon 12-exon 23 haplotype.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	11470434	Crystal structure of the alpha-actinin rod reveals an extensive torsional twist.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ACTN1
Pubmed	21317684	Further study of genetic association between the TNXB locus and schizophrenia.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	TNXB
Pubmed	17997796	Differential expression of T-cell CD3-zeta chains in patients with cervical dysplasia before and after treatment.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	16624804:gr	Crystal structure of the human FOXK1a-DNA complex and its implications on the diverse binding specificity of winged helix/forkhead proteins.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	FOXK1
Pubmed	22585231:gr	Low expression of ULK1 is associated with operable breast cancer progression and is an adverse prognostic marker of survival for patients.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ULK1
Pubmed	26286043	Hyper-activated PI3K-¿ in immunodeficiency.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	16088933:gr	DHPLC analysis of patients with Nevoid Basal Cell Carcinoma Syndrome reveals novel PTCH missense mutations in the sterol-sensing domain.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	24637323	Recruitment of Mad1 to metaphase kinetochores is sufficient to reactivate the mitotic checkpoint.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	MAD1L1
Pubmed	18178846:gr	Polymorphisms in the CD3Z gene influence TCRzeta expression in systemic lupus erythematosus patients and healthy controls.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	23206673:gr	The major circadian pacemaker ARNT-like protein-1 (BMAL1) is associated with susceptibility to gestational diabetes mellitus.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ARNTL
Pubmed	19618880	[PTCH1 gene analysis in 25 Japanese patients with Gorlin syndrome].	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	15888139	PTCH codon 1315 polymorphism and risk for nonmelanoma skin cancer.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	20081091:gr	PI3K p110delta regulates T-cell cytokine production during primary and secondary immune responses in mice and humans.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	26071203	Anti-alpha-actinin antibodies are part of the anti-cell membrane antibody spectrum that characterize patients with lupus nephritis.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ACTN1
Pubmed	16672702	Inherited and somatic CD3zeta mutations in a patient with T-cell deficiency.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	21394085	Constitutive Mad1 targeting to kinetochores uncouples checkpoint signalling from chromosome biorientation.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	MAD1L1
Pubmed	22674221:gr	The mesenchymal stem cell marker CD248 (endosialin) is a negative regulator of bone formation in mice.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD248
Pubmed	16567571:gr	Abdominal aortic aneurysm is associated with high serum levels of tenascin-X and decreased aneurysmal tissue tenascin-X.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	TNXB
Pubmed	11925569:gr	Tenascin-X deficiency mimics Ehlers-Danlos syndrome in mice through alteration of collagen deposition.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	TNXB
Pubmed	11231326	Coincident PTCH and BRCA1 germline mutations in a patient with nevoid basal cell carcinoma syndrome and familial breast cancer.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	19164512:gr	Recurrent genomic alterations characterize medulloblastoma arising from DNA double-strand break repair deficiency.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	11884414	BH-3-only BIK functions at the endoplasmic reticulum to stimulate cytochrome c release from mitochondria.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	12407090:gr	Immunolocalization of PTCH protein in odontogenic cysts and tumors.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	19861680:gr	The small 11 kDa nonstructural protein of human parvovirus B19 plays a key role in inducing apoptosis during B19 virus infection of primary erythroid progenitor cells.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CASP10
Pubmed	20943076:gr	[Expression and its clinicopathological features of tumor rejective antigen 1 in human tissues of hepatocellular carcinoma and liver cirrhosis].	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	TRRAP
Pubmed	16820935:gr	Single nucleotide polymorphism of the AXIN2 gene is preferentially associated with human lung cancer risk in a Japanese population.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	AXIN2
Pubmed	12393813:gr	Cofactors of serine racemase that physiologically stimulate the synthesis of the N-methyl-D-aspartate (NMDA) receptor coagonist D-serine.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	SRR
Pubmed	22585231	Low expression of ULK1 is associated with operable breast cancer progression and is an adverse prognostic marker of survival for patients.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ULK1
Pubmed	22811544:gr	CD8 marks a subpopulation of lung-derived dendritic cells with differential responsiveness to viral infection and toll-like receptor stimulation.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD8A
Pubmed	19596993:gr	The p110delta isoform of phosphatidylinositol 3-kinase controls susceptibility to Leishmania major by regulating expansion and tissue homing of regulatory T cells.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	21179411:gr	Liposome-coupled antigens are internalized by antigen-presenting cells via pinocytosis and cross-presented to CD8 T cells.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD8A
Pubmed	11714762:gr	Cutting edge: A/WySnJ transitional B cells overexpress the chromosome 15 proapoptotic Blk gene and succumb to premature apoptosis.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	19066453:gr	HAT cofactor TRRAP mediates beta-catenin ubiquitination on the chromatin and the regulation of the canonical Wnt pathway.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	TRRAP
Pubmed	18272036:gr	A new mutation of PTCH gene in a Chinese family with nevoid basal cell carcinoma syndrome.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	12016217:gr	Characterization of the p90 ribosomal S6 kinase 2 carboxyl-terminal domain as a protein kinase.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	RPS6KA2
Pubmed	23992455	ATP binding to human serine racemase is cooperative and modulated by glycine.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	SRR
Pubmed	23284009:gr	Tenascin-X haploinsufficiency associated with Ehlers-Danlos syndrome in patients with congenital adrenal hyperplasia.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	TNXB
Pubmed	19028281:gr	Genetic background modulates gene expression profile induced by skin irradiation in ptch1 mice.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	17728404	Aryl hydrocarbon receptor nuclear translocator-like (BMAL1) is associated with susceptibility to hypertension and type 2 diabetes.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ARNTL
Pubmed	15809295:gr	BH3-only BIK regulates BAX,BAK-dependent release of Ca2+ from endoplasmic reticulum stores and mitochondrial apoptosis during stress-induced cell death.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	10913127	Functional comparison of the K+-Cl- cotransporters KCC1 and KCC4.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	SLC12A7
Pubmed	24552712	Myeloid-derived suppressor cells are associated with viral persistence and downregulation of TCR ¿ chain expression on CD8(+) T cells in chronic hepatitis C patients.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	17986521:gr	An ENU-induced mutation in the Ankrd11 gene results in an osteopenia-like phenotype in the mouse mutant Yoda.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ANKRD11
Pubmed	18983167:gr	Kinetic and structural studies of phosphodiesterase-8A and implication on the inhibitor selectivity.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PDE8A
Pubmed	21368896:gr	Individual caspase-10 isoforms play distinct and opposing roles in the initiation of death receptor-mediated tumour cell apoptosis.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CASP10
Pubmed	12010812	Inactivating mutations of CASP10 gene in non-Hodgkin lymphomas.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CASP10
Pubmed	24136356	Phosphoinositide 3-kinase ¿ gene mutation predisposes to respiratory infection and airway damage.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	19483194:gr	Serine racemase is associated with schizophrenia susceptibility in humans and in a mouse model.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	SRR
Pubmed	19618880:gr	[PTCH1 gene analysis in 25 Japanese patients with Gorlin syndrome].	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	16931872	PTCH mutations in sporadic and Gorlin-syndrome-related odontogenic keratocysts.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	21733995:gr	Identification of genetic alterations of AXIN2 gene in adrenocortical tumors.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	AXIN2
Pubmed	26327620	Targeting endosialin/CD248 through antibody-mediated internalization results in impaired pericyte maturation and dysfunctional tumor microvasculature.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD248
Pubmed	19521425:gr	Nevoid basal cell carcinoma syndrome with cleft lip and palate associated with the novel PTCH gene mutations.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	13129832	Investigation of DUSP8 and CALCA in alcohol dependence.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	DUSP8
Pubmed	17597182:gr	PTCH mutations are not mainly involved in the pathogenesis of sporadic trichoblastomas.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	14751923:gr	Mechanisms and implications of phosphoinositide 3-kinase delta in promoting neutrophil trafficking into inflamed tissue.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	17873911:gr	BH3-only protein BIK induces caspase-independent cell death with autophagic features in Bcl-2 null cells.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	23494856:gr	Partial deletion of ANKRD11 results in the KBG phenotype distinct from the 16q24.3 microdeletion syndrome.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ANKRD11
Pubmed	20844761:gr	LYL1 degradation by the proteasome is directed by a N-terminal PEST rich site in a phosphorylation-independent manner.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	LYL1
Pubmed	15766563:gr	E2F1 up-regulates the expression of the tumour suppressor axin2 both by activation of transcription and by mRNA stabilisation.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	AXIN2
Pubmed	14983013:gr	The Bik BH3-only protein is induced in estrogen-starved and antiestrogen-exposed breast cancer cells and provokes apoptosis.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	10187817	Molecular cloning and characterization of two novel pro-apoptotic isoforms of caspase-10.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CASP10
Pubmed	9599291	Integrins and development: how might these receptors regulate differentiation of the lens.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ACTN1
Pubmed	12847256:gr	Stalk region of beta-chain enhances the coreceptor function of CD8.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD8B
Pubmed	18813310:gr	Hypoxia upregulates expression of human endosialin gene via hypoxia-inducible factor 2.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD248
Pubmed	21514272	A novel mutation of the PTCH1 gene activates the Shh/Gli signaling pathway in a Chinese family with nevoid basal cell carcinoma syndrome.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	22370446:gr	Association of AXIN2 with non-syndromic oral clefts in multiple populations.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	AXIN2
Pubmed	23115245	A small novel A-kinase anchoring protein (AKAP) that localizes specifically protein kinase A-regulatory subunit I (PKA-RI) to the plasma membrane.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	C2orf88
Pubmed	22855140:gr	BIK/NBK gene as potential marker of prognostic and therapeutic target in breast cancer patients.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	22375552:gr	Isoform-selective induction of human p110¿ PI3K expression by TNF¿: identification of a new and inducible PIK3CD promoter.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PIK3CD
Pubmed	10029173	A fragment of alpha-actinin promotes monocyte/macrophage maturation in vitro.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ACTN1
Pubmed	8782823	The role of the human homologue of Drosophila patched in sporadic basal cell carcinomas.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	23525753	CD247 variants and single-nucleotide polymorphisms observed in systemic lupus erythematosus patients.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD247
Pubmed	19673023	Methylation of PTCH1a gene in a subset of gastric cancers.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	17295047:gr	Unmasking of epigenetically silenced genes reveals DNA promoter methylation and reduced expression of PTCH in breast cancer.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	22370446	Association of AXIN2 with non-syndromic oral clefts in multiple populations.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	AXIN2
Pubmed	26879394	Congenital macrothrombocytopenia-linked mutations in the actin-binding domain of ¿-actinin-1 enhance F-actin association.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	ACTN1
Pubmed	11375329	High glucose causes apoptosis in cultured human pancreatic islets of Langerhans: a potential role for regulation of specific Bcl family genes toward an apoptotic cell death program.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	BIK
Pubmed	22493223:gr	Structure of human Mad1 C-terminal domain reveals its involvement in kinetochore targeting.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	MAD1L1
Pubmed	18192970:gr	Endosialin (CD248) is a marker of tumor-associated pericytes in high-grade glioma.	GeneRIF	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	CD248
Pubmed	18436435	A novel germ-line mutation of PTCH1 gene in a Japanese family of nevoid basal cell carcinoma syndrome: are the palmoplantar pits associated with true basal cell carcinoma?	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	PTCH1
Pubmed	21069480	AXIN2 polymorphism and its association with prostate cancer in a Turkish population.	Pubmed	6.563E-4	1.000E0	1.920E-3	1.655E-2	1	1	AXIN2
